,gsr,hr,id,level,state,timestamp,userid
74,34133.0,67,3245,0.0,None,2015-12-09T19:40:00,1
75,25600.0,66,3246,0.0,None,2015-12-09T19:40:00,1
76,10240.0,65,3247,0.0,None,2015-12-09T19:40:00,1
77,34133.0,65,3248,0.0,None,2015-12-09T19:40:00,1
78,14628.0,63,3249,0.0,None,2015-12-09T19:40:00,1
79,14628.0,73,3250,0.0,None,2015-12-09T19:40:00,1
80,7876.0,80,3251,0.0,Normal,2015-12-09T19:40:00,1
81,12800.0,80,3252,0.0,Normal,2015-12-09T19:40:00,1
82,8533.0,83,3253,0.0,Normal,2015-12-09T19:40:00,1
83,6023.0,84,3254,0.0,Normal,2015-12-09T19:40:00,1
84,20480.0,85,3255,0.0,Normal,2015-12-09T19:40:00,1
85,34133.0,86,3256,0.0,Normal,2015-12-09T19:40:00,1
86,34133.0,85,3257,0.0,Normal,2015-12-09T19:40:00,1
87,20480.0,84,3258,0.0,Normal,2015-12-09T19:40:00,1
88,51200.0,83,3259,0.0,Normal,2015-12-09T19:40:00,1
89,51200.0,84,3260,0.0,Normal,2015-12-09T19:40:00,1
90,25600.0,84,3261,0.0,Normal,2015-12-09T19:40:00,1
91,17066.0,85,3262,0.0,Normal,2015-12-09T19:40:00,1
92,25600.0,86,3263,0.0,Normal,2015-12-09T19:40:00,1
93,20480.0,87,3264,0.0,Normal,2015-12-09T19:40:00,1
94,34133.0,89,3265,0.0,Normal,2015-12-09T19:40:00,1
95,17066.0,89,3266,0.0,Normal,2015-12-09T19:40:00,1
96,10240.0,88,3267,0.0,Normal,2015-12-09T19:40:00,1
97,51200.0,87,3268,0.0,Normal,2015-12-09T19:40:00,1
98,51200.0,86,3269,0.0,Normal,2015-12-09T19:40:00,1
99,10240.0,86,3270,0.0,Normal,2015-12-09T19:40:00,1
0,11377.0,86,3271,0.0,Normal,2015-12-09T19:40:00,1
1,25600.0,86,3272,0.0,Normal,2015-12-09T19:40:00,1
2,34133.0,87,3273,0.0,Normal,2015-12-09T19:40:00,1
3,51200.0,88,3275,0.0,Normal,2015-12-09T19:40:00,1
4,34133.0,88,3276,0.0,Normal,2015-12-09T19:40:00,1
5,10240.0,87,3277,0.0,Normal,2015-12-09T19:40:00,1
6,34133.0,86,3278,0.0,Normal,2015-12-09T19:40:00,1
7,10240.0,85,3279,0.0,Normal,2015-12-09T19:40:00,1
8,20480.0,83,3281,0.0,None,2015-12-09T19:40:00,1
9,14628.0,84,3282,0.0,None,2015-12-09T19:40:00,1
10,34133.0,86,3283,0.0,None,2015-12-09T19:40:00,1
11,25600.0,87,3284,0.0,None,2015-12-09T19:40:00,1
12,25600.0,87,3285,0.0,None,2015-12-09T19:40:00,1
13,20480.0,86,3287,0.0,None,2015-12-09T19:40:00,1
14,25600.0,83,3288,0.0,None,2015-12-09T19:40:00,1
15,25600.0,82,3289,0.0,None,2015-12-09T19:40:00,1
16,14628.0,81,3290,0.0,None,2015-12-09T19:40:00,1
17,309.3,94,3291,0.0,None,2015-12-09T21:03:20,1
18,445.2,91,3292,0.0,None,2015-12-09T21:03:20,1
19,423.1,89,3293,0.0,None,2015-12-09T21:03:20,1
20,329.2,83,3294,0.0,None,2015-12-09T21:03:20,1
21,354.3,92,3295,0.0,None,2015-12-09T21:03:20,1
22,364.4,93,3296,0.0,None,2015-12-09T21:03:20,1
23,360.5,93,3297,0.0,None,2015-12-09T21:03:20,1
24,324.0,93,3298,0.0,None,2015-12-09T21:03:20,1
25,331.3,93,3299,0.0,None,2015-12-09T21:03:20,1
26,365.7,91,3300,0.0,None,2015-12-09T21:03:20,1
27,361.8,90,3301,0.0,None,2015-12-09T21:03:20,1
28,365.7,90,3302,0.0,None,2015-12-09T21:03:20,1
29,361.8,92,3303,0.0,None,2015-12-09T21:03:20,1
30,365.7,106,3304,0.0,None,2015-12-09T21:03:20,1
31,372.3,107,3305,0.0,None,2015-12-09T21:03:20,1
32,377.8,107,3306,0.0,None,2015-12-09T21:03:20,1
33,392.3,105,3307,0.0,None,2015-12-09T21:03:20,1
34,387.8,101,3308,0.0,None,2015-12-09T21:03:20,1
35,376.4,99,3309,0.0,None,2015-12-09T21:03:20,1
36,367.0,94,3310,0.0,None,2015-12-09T21:03:20,1
37,369.6,90,3311,0.0,None,2015-12-09T21:03:20,1
38,360.5,92,3312,0.0,None,2015-12-09T21:03:20,1
39,354.3,95,3313,0.0,None,2015-12-09T21:03:20,1
40,359.3,96,3314,0.0,None,2015-12-09T21:03:20,1
41,358.0,95,3315,0.0,None,2015-12-09T21:03:20,1
42,356.7,94,3316,0.0,None,2015-12-09T21:03:20,1
43,359.3,93,3317,0.0,None,2015-12-09T21:03:20,1
44,363.1,90,3318,0.0,None,2015-12-09T21:03:20,1
45,361.8,89,3319,0.0,None,2015-12-09T21:03:20,1
46,355.5,87,3320,0.0,None,2015-12-09T21:03:20,1
47,350.6,89,3321,0.0,None,2015-12-09T21:03:20,1
48,344.7,90,3322,0.0,None,2015-12-09T21:03:20,1
49,355.5,104,3323,0.0,None,2015-12-09T21:03:20,1
50,363.1,120,3324,0.0,None,2015-12-09T21:03:20,1
51,371.0,119,3325,0.0,None,2015-12-09T21:03:20,1
52,358.0,117,3326,0.0,None,2015-12-09T21:03:20,1
53,350.6,114,3327,0.0,None,2015-12-09T21:03:20,1
54,342.4,112,3328,0.0,None,2015-12-09T21:03:20,1
55,354.3,98,3329,0.0,None,2015-12-09T21:03:20,1
56,347.1,97,3330,0.0,None,2015-12-09T21:03:20,1
57,354.3,88,3331,0.0,Stressed,2015-12-09T21:03:20,1
58,372.3,91,3332,0.0,Stressed,2015-12-09T21:03:20,1
59,369.6,93,3333,0.0,Stressed,2015-12-09T21:03:20,1
60,368.3,95,3334,0.0,Stressed,2015-12-09T21:03:20,1
61,364.4,96,3335,0.0,Stressed,2015-12-09T21:03:20,1
62,379.2,96,3336,0.0,Stressed,2015-12-09T21:03:20,1
63,371.0,95,3337,0.0,Stressed,2015-12-09T21:03:20,1
64,359.3,95,3338,0.0,Stressed,2015-12-09T21:03:20,1
65,365.7,94,3339,0.0,Stressed,2015-12-09T21:03:20,1
66,356.7,94,3340,0.0,Stressed,2015-12-09T21:03:20,1
67,364.4,95,3341,0.0,Stressed,2015-12-09T21:03:20,1
68,369.6,97,3342,0.0,Stressed,2015-12-09T21:03:20,1
69,360.5,97,3343,0.0,Stressed,2015-12-09T21:03:20,1
70,361.8,97,3344,0.0,Stressed,2015-12-09T21:03:20,1
71,359.3,97,3345,0.0,Stressed,2015-12-09T21:03:20,1
72,359.3,93,3346,0.0,Stressed,2015-12-09T21:03:20,1
73,360.5,92,3347,0.0,Stressed,2015-12-09T21:03:20,1
74,376.4,91,3348,0.0,Stressed,2015-12-09T21:03:20,1
75,377.8,90,3349,0.0,Stressed,2015-12-09T21:03:20,1
76,376.4,90,3350,0.0,Stressed,2015-12-09T21:03:20,1
77,371.0,90,3351,0.0,Stressed,2015-12-09T21:03:20,1
78,364.4,91,3352,0.0,Stressed,2015-12-09T21:03:20,1
79,363.1,94,3353,0.0,Stressed,2015-12-09T21:03:20,1
80,359.3,94,3354,0.0,Stressed,2015-12-09T21:03:20,1
81,360.5,95,3355,0.0,Stressed,2015-12-09T21:03:20,1
82,360.5,95,3356,0.0,Stressed,2015-12-09T21:03:20,1
83,355.5,95,3357,0.0,Stressed,2015-12-09T21:03:20,1
84,356.7,96,3358,0.0,Stressed,2015-12-09T21:03:20,1
85,358.0,96,3359,0.0,Stressed,2015-12-09T21:03:20,1
86,359.3,98,3360,0.0,Stressed,2015-12-09T21:03:20,1
87,364.4,99,3361,0.0,Stressed,2015-12-09T21:03:20,1
88,386.4,100,3362,0.0,Stressed,2015-12-09T21:03:20,1
89,392.3,100,3363,0.0,Stressed,2015-12-09T21:03:20,1
90,389.3,98,3364,0.0,Stressed,2015-12-09T21:03:20,1
91,390.8,94,3365,0.0,Stressed,2015-12-09T21:03:20,1
92,387.8,93,3366,0.0,Stressed,2015-12-09T21:03:20,1
93,392.3,91,3367,0.0,Stressed,2015-12-09T21:03:20,1
94,384.9,90,3368,0.0,Stressed,2015-12-09T21:03:20,1
95,384.9,90,3369,0.0,Stressed,2015-12-09T21:03:20,1
96,373.7,92,3370,0.0,Stressed,2015-12-09T21:03:20,1
97,386.4,96,3371,0.0,Stressed,2015-12-09T21:03:20,1
98,393.8,96,3372,0.0,Stressed,2015-12-09T21:03:20,1
99,390.8,99,3373,0.0,Stressed,2015-12-09T21:03:20,1
0,387.8,99,3374,0.0,Stressed,2015-12-09T21:03:20,1
1,392.3,98,3375,0.0,Stressed,2015-12-09T21:03:20,1
2,389.3,98,3376,0.0,Stressed,2015-12-09T21:03:20,1
3,393.8,100,3377,0.0,Stressed,2015-12-09T21:03:20,1
4,398.4,100,3378,0.0,Stressed,2015-12-09T21:03:20,1
5,390.8,101,3379,0.0,Stressed,2015-12-09T21:03:20,1
6,386.4,102,3380,0.0,Stressed,2015-12-09T21:03:20,1
7,387.8,101,3381,0.0,Stressed,2015-12-09T21:03:20,1
8,390.8,98,3382,0.0,Stressed,2015-12-09T21:03:20,1
9,401.5,97,3383,0.0,Stressed,2015-12-09T21:03:20,1
10,423.1,96,3384,0.0,Stressed,2015-12-09T21:03:20,1
11,457.1,97,3385,0.0,Stressed,2015-12-09T21:03:20,1
12,474.0,98,3386,0.0,Stressed,2015-12-09T21:03:20,1
13,485.3,99,3387,0.0,Stressed,2015-12-09T21:03:20,1
14,517.1,102,3388,0.0,Stressed,2015-12-09T21:03:20,1
15,494.6,103,3389,0.0,Stressed,2015-12-09T21:03:20,1
16,471.8,103,3390,0.0,Stressed,2015-12-09T21:03:20,1
17,451.1,103,3391,0.0,Stressed,2015-12-09T21:03:20,1
18,453.1,103,3392,0.0,Stressed,2015-12-09T21:03:20,1
19,445.2,103,3393,0.0,Stressed,2015-12-09T21:03:20,1
20,439.4,103,3394,0.0,Stressed,2015-12-09T21:03:20,1
21,449.1,105,3395,0.0,Stressed,2015-12-09T21:03:20,1
22,457.1,104,3396,0.0,Stressed,2015-12-09T21:03:20,1
23,457.1,102,3397,0.0,Stressed,2015-12-09T21:03:20,1
24,453.1,98,3398,0.0,Stressed,2015-12-09T21:03:20,1
25,445.2,97,3399,0.0,Stressed,2015-12-09T21:03:20,1
26,453.1,93,3400,0.0,Stressed,2015-12-09T21:03:20,1
27,451.1,91,3401,0.0,Stressed,2015-12-09T21:03:20,1
28,441.3,89,3402,0.0,Stressed,2015-12-09T21:03:20,1
29,447.1,88,3403,0.0,Stressed,2015-12-09T21:03:20,1
30,441.3,88,3404,0.0,Stressed,2015-12-09T21:03:20,1
31,435.7,89,3405,0.0,Stressed,2015-12-09T21:03:20,1
32,439.4,89,3406,0.0,Stressed,2015-12-09T21:03:20,1
33,439.4,89,3407,0.0,Stressed,2015-12-09T21:03:20,1
34,432.0,88,3408,0.0,Stressed,2015-12-09T21:03:20,1
35,433.9,88,3409,0.0,Stressed,2015-12-09T21:03:20,1
36,428.4,89,3410,0.0,Stressed,2015-12-09T21:03:20,1
37,437.6,89,3411,0.0,Stressed,2015-12-09T21:03:20,1
38,437.6,89,3412,0.0,Stressed,2015-12-09T21:03:20,1
39,447.1,91,3413,0.0,Stressed,2015-12-09T21:03:20,1
40,494.6,91,3414,0.0,Stressed,2015-12-09T21:03:20,1
41,480.7,90,3415,0.0,Stressed,2015-12-09T21:03:20,1
42,480.7,89,3416,0.0,Stressed,2015-12-09T21:03:20,1
43,471.8,88,3417,0.0,Stressed,2015-12-09T21:03:20,1
44,467.5,89,3418,0.0,Stressed,2015-12-09T21:03:20,1
45,465.4,90,3419,0.0,Stressed,2015-12-09T21:03:20,1
46,455.1,92,3420,0.0,Stressed,2015-12-09T21:03:20,1
47,487.6,96,3421,0.0,Stressed,2015-12-09T21:03:20,1
48,487.6,98,3422,0.0,Stressed,2015-12-09T21:03:20,1
49,471.8,96,3423,0.0,Stressed,2015-12-09T21:03:20,1
50,457.1,95,3424,0.0,Stressed,2015-12-09T21:03:20,1
51,461.2,92,3425,0.0,Stressed,2015-12-09T21:03:20,1
52,459.1,91,3426,0.0,Stressed,2015-12-09T21:03:20,1
53,451.1,89,3427,0.0,Stressed,2015-12-09T21:03:20,1
54,453.1,89,3428,0.0,Stressed,2015-12-09T21:03:20,1
55,451.1,91,3429,0.0,Stressed,2015-12-09T21:03:20,1
56,453.1,93,3430,0.0,Stressed,2015-12-09T21:03:20,1
57,455.1,94,3431,0.0,Stressed,2015-12-09T21:03:20,1
58,453.1,93,3432,0.0,Stressed,2015-12-09T21:03:20,1
59,439.4,90,3433,0.0,Stressed,2015-12-09T21:03:20,1
60,439.4,89,3434,0.0,Stressed,2015-12-09T21:03:20,1
61,435.7,87,3435,0.0,Stressed,2015-12-09T21:03:20,1
62,439.4,86,3436,0.0,Stressed,2015-12-09T21:03:20,1
63,435.7,87,3437,0.0,Stressed,2015-12-09T21:03:20,1
64,432.0,87,3438,0.0,Stressed,2015-12-09T21:03:20,1
65,437.6,91,3439,0.0,Stressed,2015-12-09T21:03:20,1
66,432.0,95,3440,0.0,Stressed,2015-12-09T21:03:20,1
67,421.4,96,3441,0.0,Stressed,2015-12-09T21:03:20,1
68,430.2,97,3442,0.0,Stressed,2015-12-09T21:03:20,1
69,432.0,97,3443,0.0,Stressed,2015-12-09T21:03:20,1
70,428.4,97,3444,0.0,Stressed,2015-12-09T21:03:20,1
71,419.6,97,3445,0.0,Stressed,2015-12-09T21:03:20,1
72,426.6,96,3446,0.0,Stressed,2015-12-09T21:03:20,1
73,433.9,95,3447,0.0,Stressed,2015-12-09T21:03:20,1
74,424.9,94,3448,0.0,Stressed,2015-12-09T21:03:20,1
75,426.6,93,3449,0.0,Stressed,2015-12-09T21:03:20,1
76,428.4,92,3450,0.0,Stressed,2015-12-09T21:03:20,1
77,439.4,90,3451,0.0,Stressed,2015-12-09T21:03:20,1
78,424.9,89,3452,0.0,Stressed,2015-12-09T21:03:20,1
79,428.4,90,3453,0.0,Stressed,2015-12-09T21:03:20,1
80,423.1,91,3454,0.0,Stressed,2015-12-09T21:03:20,1
81,417.9,92,3455,0.0,Stressed,2015-12-09T21:03:20,1
82,414.5,94,3456,0.0,Stressed,2015-12-09T21:03:20,1
83,421.4,96,3457,0.0,Stressed,2015-12-09T21:03:20,1
84,414.5,97,3458,0.0,Stressed,2015-12-09T21:03:20,1
85,409.6,97,3459,0.0,Stressed,2015-12-09T21:03:20,1
86,409.6,96,3460,0.0,Stressed,2015-12-09T21:03:20,1
87,411.2,96,3461,0.0,Stressed,2015-12-09T21:03:20,1
88,412.9,96,3462,0.0,Stressed,2015-12-09T21:03:20,1
89,409.6,97,3463,0.0,Stressed,2015-12-09T21:03:20,1
90,400.0,97,3464,0.0,Stressed,2015-12-09T21:03:20,1
91,395.3,97,3465,0.0,Stressed,2015-12-09T21:03:20,1
92,401.5,97,3466,0.0,Stressed,2015-12-09T21:03:20,1
93,390.8,96,3467,0.0,Stressed,2015-12-09T21:03:20,1
94,392.3,96,3468,0.0,Stressed,2015-12-09T21:03:20,1
95,400.0,96,3469,0.0,Stressed,2015-12-09T21:03:20,1
96,396.9,95,3470,0.0,Stressed,2015-12-09T21:03:20,1
97,396.9,94,3471,0.0,Stressed,2015-12-09T21:03:20,1
98,398.4,94,3472,0.0,Stressed,2015-12-09T21:03:20,1
99,395.3,94,3473,0.0,Stressed,2015-12-09T21:03:20,1
0,393.8,94,3474,0.0,Stressed,2015-12-09T21:03:20,1
1,393.8,94,3475,0.0,Stressed,2015-12-09T21:03:20,1
2,401.5,94,3476,0.0,Stressed,2015-12-09T21:03:20,1
3,392.3,95,3477,0.0,Stressed,2015-12-09T21:03:20,1
4,398.4,96,3478,0.0,Stressed,2015-12-09T21:03:20,1
5,416.2,97,3479,0.0,Stressed,2015-12-09T21:03:20,1
6,421.4,97,3480,0.0,Stressed,2015-12-09T21:03:20,1
7,449.1,97,3481,0.0,Stressed,2015-12-09T21:03:20,1
8,449.1,98,3482,0.0,Stressed,2015-12-09T21:03:20,1
9,455.1,98,3483,0.0,Stressed,2015-12-09T21:03:20,1
10,433.9,98,3484,0.0,Stressed,2015-12-09T21:03:20,1
11,435.7,98,3485,0.0,Stressed,2015-12-09T21:03:20,1
12,432.0,99,3486,0.0,Stressed,2015-12-09T21:03:20,1
13,447.1,97,3487,0.0,Stressed,2015-12-09T21:03:20,1
14,441.3,96,3488,0.0,Stressed,2015-12-09T21:03:20,1
15,433.9,95,3489,0.0,Stressed,2015-12-09T21:03:20,1
16,441.3,94,3490,0.0,Stressed,2015-12-09T21:03:20,1
17,445.2,94,3491,0.0,Stressed,2015-12-09T21:03:20,1
18,435.7,94,3492,0.0,Stressed,2015-12-09T21:03:20,1
19,459.1,96,3493,0.0,Stressed,2015-12-09T21:03:20,1
20,471.8,97,3494,0.0,Stressed,2015-12-09T21:03:20,1
21,509.4,99,3495,0.0,Stressed,2015-12-09T21:03:20,1
22,506.9,99,3496,0.0,Stressed,2015-12-09T21:03:20,1
23,512.0,99,3497,0.0,Stressed,2015-12-09T21:03:20,1
24,522.4,98,3498,0.0,Stressed,2015-12-09T21:03:20,1
25,501.9,97,3499,0.0,Stressed,2015-12-09T21:03:20,1
26,487.6,94,3500,0.0,Stressed,2015-12-09T21:03:20,1
27,485.3,93,3501,0.0,Stressed,2015-12-09T21:03:20,1
28,489.9,93,3502,0.0,Stressed,2015-12-09T21:03:20,1
29,499.5,92,3503,0.0,Stressed,2015-12-09T21:03:20,1
30,485.3,92,3504,0.0,Stressed,2015-12-09T21:03:20,1
31,487.6,93,3505,0.0,Stressed,2015-12-09T21:03:20,1
32,501.9,94,3506,0.0,Stressed,2015-12-09T21:03:20,1
33,538.9,96,3507,0.0,Stressed,2015-12-09T21:03:20,1
34,541.8,94,3508,0.0,Stressed,2015-12-09T21:03:20,1
35,530.5,94,3509,0.0,Stressed,2015-12-09T21:03:20,1
36,519.8,93,3510,0.0,Stressed,2015-12-09T21:03:20,1
37,544.6,93,3511,0.0,Stressed,2015-12-09T21:03:20,1
38,533.3,91,3512,0.0,Stressed,2015-12-09T21:03:20,1
39,547.5,90,3513,0.0,Stressed,2015-12-09T21:03:20,1
40,624.3,91,3514,0.0,Stressed,2015-12-09T21:03:20,1
41,628.2,93,3515,0.0,Stressed,2015-12-09T21:03:20,1
42,620.6,94,3516,0.0,Stressed,2015-12-09T21:03:20,1
43,602.3,97,3517,0.0,Stressed,2015-12-09T21:03:20,1
44,636.0,99,3518,0.0,Stressed,2015-12-09T21:03:20,1
45,632.1,100,3519,0.0,Stressed,2015-12-09T21:20:00,1
46,588.5,98,3520,0.0,Stressed,2015-12-09T21:20:00,1
47,585.1,98,3521,0.0,Stressed,2015-12-09T21:20:00,1
48,585.1,97,3522,0.0,Stressed,2015-12-09T21:20:00,1
49,598.8,96,3523,0.0,Stressed,2015-12-09T21:20:00,1
50,605.9,96,3524,0.0,Stressed,2015-12-09T21:20:00,1
51,673.6,96,3525,0.0,Stressed,2015-12-09T21:20:00,1
52,716.0,99,3526,0.0,Stressed,2015-12-09T21:20:00,1
53,781.6,100,3527,0.0,Stressed,2015-12-09T21:20:00,1
54,775.7,100,3528,0.0,Stressed,2015-12-09T21:20:00,1
55,764.1,98,3529,0.0,Stressed,2015-12-09T21:20:00,1
56,747.4,96,3530,0.0,Stressed,2015-12-09T21:20:00,1
57,736.6,94,3531,0.0,None,2015-12-09T21:20:00,1
58,711.1,92,3532,0.0,None,2015-12-09T21:20:00,1
59,678.1,87,3533,0.0,None,2015-12-09T21:20:00,1
60,678.1,85,3534,0.0,None,2015-12-09T21:20:00,1
61,673.6,85,3535,0.0,None,2015-12-09T21:20:00,1
62,664.9,86,3536,0.0,None,2015-12-09T21:20:00,1
63,687.2,87,3537,0.0,None,2015-12-09T21:20:00,1
64,711.1,89,3538,0.0,None,2015-12-09T21:20:00,1
65,696.6,91,3539,0.0,None,2015-12-09T21:20:00,1
66,696.6,94,3540,0.0,None,2015-12-09T21:20:00,1
67,678.1,94,3541,0.0,Stressed,2015-12-09T21:20:00,1
68,696.6,95,3542,0.0,Stressed,2015-12-09T21:20:00,1
69,682.6,94,3543,0.0,Stressed,2015-12-09T21:20:00,1
70,691.8,95,3544,0.0,Stressed,2015-12-09T21:20:00,1
71,736.6,94,3545,0.0,Stressed,2015-12-09T21:20:00,1
72,769.9,94,3546,0.0,Stressed,2015-12-09T21:20:00,1
73,716.0,96,3547,0.0,Stressed,2015-12-09T21:20:00,1
74,706.2,97,3548,0.0,Stressed,2015-12-09T21:20:00,1
75,769.9,98,3549,0.0,Stressed,2015-12-09T21:20:00,1
76,747.4,98,3550,0.0,Stressed,2015-12-09T21:20:00,1
77,736.6,98,3551,0.0,Stressed,2015-12-09T21:20:00,1
78,711.1,97,3552,0.0,Stressed,2015-12-09T21:20:00,1
79,687.2,96,3553,0.0,Stressed,2015-12-09T21:20:00,1
80,673.6,95,3554,0.0,Stressed,2015-12-09T21:20:00,1
81,664.9,93,3555,0.0,Stressed,2015-12-09T21:20:00,1
82,660.6,93,3556,0.0,Stressed,2015-12-09T21:20:00,1
83,660.6,94,3557,0.0,Stressed,2015-12-09T21:20:00,1
84,656.4,95,3558,0.0,Stressed,2015-12-09T21:20:00,1
85,660.6,96,3559,0.0,Stressed,2015-12-09T21:20:00,1
86,669.2,94,3560,0.0,Stressed,2015-12-09T21:20:00,1
87,673.6,94,3561,0.0,Stressed,2015-12-09T21:20:00,1
88,701.3,94,3562,0.0,Stressed,2015-12-09T21:20:00,1
89,687.2,93,3563,0.0,Stressed,2015-12-09T21:20:00,1
90,678.1,92,3564,0.0,Stressed,2015-12-09T21:20:00,1
91,652.2,93,3565,0.0,Stressed,2015-12-09T21:20:00,1
92,636.0,97,3566,0.0,Stressed,2015-12-09T21:20:00,1
93,644.0,98,3567,0.0,Stressed,2015-12-09T21:20:00,1
94,632.1,100,3568,0.0,Stressed,2015-12-09T21:20:00,1
95,613.1,102,3569,0.0,Stressed,2015-12-09T21:20:00,1
96,669.2,102,3570,0.0,Stressed,2015-12-09T21:20:00,1
97,775.7,101,3571,0.0,Stressed,2015-12-09T21:20:00,1
98,769.9,99,3572,0.0,Stressed,2015-12-09T21:20:00,1
99,875.2,99,3573,0.0,Stressed,2015-12-09T21:20:00,1
0,984.6,99,3574,0.0,Stressed,2015-12-09T21:20:00,1
1,994.1,98,3575,0.0,Stressed,2015-12-09T21:20:00,1
2,930.9,97,3576,0.0,Stressed,2015-12-09T21:20:00,1
3,890.4,96,3577,0.0,Stressed,2015-12-09T21:20:00,1
4,853.3,95,3578,0.0,Stressed,2015-12-09T21:20:00,1
5,839.3,94,3579,0.0,Stressed,2015-12-09T21:20:00,1
6,825.8,93,3580,0.0,Stressed,2015-12-09T21:20:00,1
7,839.3,93,3581,0.0,Stressed,2015-12-09T21:20:00,1
8,793.8,94,3582,0.0,Stressed,2015-12-09T21:20:00,1
9,758.5,95,3583,0.0,Stressed,2015-12-09T21:20:00,1
10,726.2,96,3584,0.0,Stressed,2015-12-09T21:20:00,1
11,706.2,97,3585,0.0,Stressed,2015-12-09T21:20:00,1
12,731.4,95,3586,0.0,Stressed,2015-12-09T21:20:00,1
13,716.0,94,3587,0.0,Stressed,2015-12-09T21:20:00,1
14,687.2,93,3588,0.0,Stressed,2015-12-09T21:20:00,1
15,696.6,93,3589,0.0,Stressed,2015-12-09T21:20:00,1
16,682.6,93,3590,0.0,Stressed,2015-12-09T21:20:00,1
17,673.6,95,3591,0.0,Stressed,2015-12-09T21:20:00,1
18,652.2,97,3592,0.0,Stressed,2015-12-09T21:20:00,1
19,656.4,98,3593,0.0,Stressed,2015-12-09T21:20:00,1
20,678.1,98,3594,0.0,Stressed,2015-12-09T21:20:00,1
21,640.0,98,3595,0.0,Stressed,2015-12-09T21:20:00,1
22,652.2,98,3596,0.0,Stressed,2015-12-09T21:20:00,1
23,636.0,98,3597,0.0,Stressed,2015-12-09T21:20:00,1
24,640.0,98,3598,0.0,Stressed,2015-12-09T21:20:00,1
25,632.1,98,3599,0.0,Stressed,2015-12-09T21:20:00,1
26,636.0,98,3600,0.0,Stressed,2015-12-09T21:20:00,1
27,613.1,94,3601,0.0,Stressed,2015-12-09T21:20:00,1
28,628.2,92,3602,0.0,Stressed,2015-12-09T21:20:00,1
29,632.1,88,3603,0.0,Stressed,2015-12-09T21:20:00,1
30,609.5,87,3604,0.0,Stressed,2015-12-09T21:20:00,1
31,613.1,85,3605,0.0,Stressed,2015-12-09T21:20:00,1
32,609.5,85,3606,0.0,Stressed,2015-12-09T21:20:00,1
33,636.0,87,3607,0.0,Stressed,2015-12-09T21:20:00,1
34,605.9,89,3608,0.0,Stressed,2015-12-09T21:20:00,1
35,616.8,92,3609,0.0,Stressed,2015-12-09T21:20:00,1
36,616.8,95,3610,0.0,Stressed,2015-12-09T21:20:00,1
37,585.1,96,3611,0.0,Stressed,2015-12-09T21:20:00,1
38,588.5,96,3612,0.0,Stressed,2015-12-09T21:20:00,1
39,588.5,96,3613,0.0,Stressed,2015-12-09T21:20:00,1
40,578.5,95,3614,0.0,Stressed,2015-12-09T21:20:00,1
41,598.8,95,3615,0.0,Stressed,2015-12-09T21:20:00,1
42,602.3,94,3616,0.0,Stressed,2015-12-09T21:20:00,1
43,591.9,94,3617,0.0,Stressed,2015-12-09T21:20:00,1
44,585.1,94,3618,0.0,Stressed,2015-12-09T21:20:00,1
45,578.5,96,3619,0.0,Stressed,2015-12-09T21:20:00,1
46,562.6,96,3620,0.0,Stressed,2015-12-09T21:20:00,1
47,585.1,96,3621,0.0,Stressed,2015-12-09T21:20:00,1
48,585.1,95,3622,0.0,Stressed,2015-12-09T21:20:00,1
49,598.8,94,3623,0.0,Stressed,2015-12-09T21:20:00,1
50,591.9,93,3624,0.0,Stressed,2015-12-09T21:20:00,1
51,581.8,93,3625,0.0,Stressed,2015-12-09T21:20:00,1
52,575.2,93,3626,0.0,Stressed,2015-12-09T21:20:00,1
53,581.8,94,3627,0.0,Stressed,2015-12-09T21:20:00,1
54,616.8,95,3628,0.0,Stressed,2015-12-09T21:20:00,1
55,620.6,94,3629,0.0,Stressed,2015-12-09T21:20:00,1
56,581.8,95,3630,0.0,Stressed,2015-12-09T21:20:00,1
57,588.5,95,3631,0.0,Stressed,2015-12-09T21:20:00,1
58,581.8,95,3632,0.0,Stressed,2015-12-09T21:20:00,1
59,595.3,95,3633,0.0,Stressed,2015-12-09T21:20:00,1
60,575.2,95,3634,0.0,Stressed,2015-12-09T21:20:00,1
61,575.2,96,3635,0.0,Stressed,2015-12-09T21:20:00,1
62,585.1,96,3636,0.0,Stressed,2015-12-09T21:20:00,1
63,559.5,96,3637,0.0,Stressed,2015-12-09T21:20:00,1
64,562.6,96,3638,0.0,Stressed,2015-12-09T21:20:00,1
65,550.5,97,3639,0.0,Stressed,2015-12-09T21:20:00,1
66,578.5,99,3640,0.0,Stressed,2015-12-09T21:20:00,1
67,591.9,99,3641,0.0,Stressed,2015-12-09T21:20:00,1
68,581.8,100,3642,0.0,Stressed,2015-12-09T21:20:00,1
69,562.6,100,3643,0.0,Stressed,2015-12-09T21:20:00,1
70,616.8,110,3644,0.0,Stressed,2015-12-09T21:20:00,1
71,660.6,107,3645,0.0,Stressed,2015-12-09T21:20:00,1
72,636.0,106,3646,0.0,Stressed,2015-12-09T21:20:00,1
73,682.6,106,3647,0.0,Stressed,2015-12-09T21:20:00,1
74,682.6,105,3648,0.0,Stressed,2015-12-09T21:20:00,1
75,660.6,105,3649,0.0,Stressed,2015-12-09T21:20:00,1
76,628.2,95,3650,0.0,Stressed,2015-12-09T21:20:00,1
77,664.9,96,3651,0.0,None,2015-12-09T21:20:00,1
